PCD_ID	victim	fulltext	primary_research	methods_strategy	methods_codes	code_list	all_codes	available_on_request	Title	URL	Description	Details	ShortDetails	Resource	Type	Identifiers	Db	EntrezUID	Properties
1179	Evan	1	1	1	1	1	0	0	Association between migraine and asthma: matched case-control study.	/pubmed/12236275	"Davey G, Sedgwick P, Maier W, Visick G, Strachan DP, Anderson HR."	Br J Gen Pract. 2002 Sep;52(482):723-7.	Br J Gen Pract.  2002	PubMed	citation	PMID:12236275 | PMCID:PMC1314412	pubmed	12236275	create date:2002/09/19 | first author:Davey G
1182	Darren	1	1	0	0	0	0	0	Relation of childhood gastrointestinal disorders to autism: nested case-control study using data from the UK General Practice Research Database.	/pubmed/12193358	"Black C, Kaye JA, Jick H."	BMJ. 2002 Aug 24;325(7361):419-21.	BMJ.  2002	PubMed	citation	PMID:12193358 | PMCID:PMC119436	pubmed	12193358	create date:2002/08/24 | first author:Black C
1184	Darren	1	0	NA	NA	NA	NA	NA	Consultation rates from the general practice research database.	/pubmed/12171226	"Rowlands S, Moser K."	Br J Gen Pract. 2002 Aug;52(481):658-60.	Br J Gen Pract.  2002	PubMed	citation	PMID:12171226 | PMCID:PMC1314386	pubmed	12171226	create date:2002/08/13 | first author:Rowlands S
1185	Edmore	1	0	NA	NA	NA	NA	NA	Occurrence of several genes encoding putative reductive dehalogenases in Desulfitobacterium hafniense/frappieri and Dehalococcoides ethenogenes.	/pubmed/12381026	"Villemur R, Saucier M, Gauthier A, Beaudet R."	Can J Microbiol. 2002 Aug;48(8):697-706. Erratum in: Can J Microbiol. 2002 Oct;48(10):945.. 	Can J Microbiol.  2002	PubMed	citation	PMID:12381026	pubmed	12381026	create date:2002/10/17 | first author:Villemur R
1190	Ivan	1	1	1	1	1	1	0	Prescribing patterns in premenstrual syndrome.	/pubmed/12086594	"Wyatt KM, Dimmock PW, Frischer M, Jones PW, O'Brien SP."	BMC Womens Health. 2002 Jun 19;2(1):4.	BMC Womens Health.  2002	PubMed	citation	PMID:12086594 | PMCID:PMC117222	pubmed	12086594	create date:2002/06/28 | first author:Wyatt KM
1196	Rosa	1	1	0	0	0	0	0	Lower risk of thromboembolic cardiovascular events with naproxen among patients with rheumatoid arthritis.	/pubmed/12020179	"Watson DJ, Rhodes T, Cai B, Guess HA."	Arch Intern Med. 2002 May 27;162(10):1105-10. Erratum in: Arch Intern Med 2002 Aug 12-26;162(15):1779. 	Arch Intern Med.  2002	PubMed	citation	PMID:12020179	pubmed	12020179	create date:2002/05/22 | first author:Watson DJ
1197	Rosa	1	1	0	1	0	0	0	"Statin use, hyperlipidaemia, and the risk of breast cancer."	/pubmed/11986777	"Kaye JA, Meier CR, Walker AM, Jick H."	Br J Cancer. 2002 May 6;86(9):1436-9.	Br J Cancer.  2002	PubMed	citation	PMID:11986777 | PMCID:PMC2375376	pubmed	11986777	create date:2002/05/03 | first author:Kaye JA
1198	David	1	1	1	0	0	0	0	Geriatric drug therapy and healthcare utilization in the United kingdom.	/pubmed/11978154	"Kennerfalk A, Ruigómez A, Wallander MA, Wilhelmsen L, Johansson S."	Ann Pharmacother. 2002 May;36(5):797-803.	Ann Pharmacother.  2002	PubMed	citation	PMID:11978154	pubmed	11978154	create date:2002/04/30 | first author:Kennerfalk A
1200	Evan	0	NA	NA	NA	NA	NA	NA	Risk of clinical blood dyscrasia in a cohort of antibiotic users.	/pubmed/12013362	"Huerta C, García Rodríguez LA."	Pharmacotherapy. 2002 May;22(5):630-6.	Pharmacotherapy.  2002	PubMed	citation	PMID:12013362	pubmed	12013362	create date:2002/05/16 | first author:Huerta C
1201	Dave	1	1	0	1	0	0	0	Incidence of chronic atrial fibrillation in general practice and its treatment pattern.	/pubmed/11927203	"Ruigómez A, Johansson S, Wallander MA, Rodríguez LA."	J Clin Epidemiol. 2002 Apr;55(4):358-63.	J Clin Epidemiol.  2002	PubMed	citation	PMID:11927203	pubmed	11927203	create date:2002/04/03 | first author:Ruigómez A
1202	Evan	1	1	1	1	1	0	1	Validity and completeness of the General Practice Research Database for studies of inflammatory bowel disease.	/pubmed/12051120	"Lewis JD, Brensinger C, Bilker WB, Strom BL."	Pharmacoepidemiol Drug Saf. 2002 Apr-May;11(3):211-8.	Pharmacoepidemiol Drug Saf.  2002	PubMed	citation	PMID:12051120	pubmed	12051120	create date:2002/06/08 | first author:Lewis JD
1206	Dave	1	1	0	0	0	0	0	Hormone replacement therapy and prevention of pressure ulcers and venous leg ulcers.	/pubmed/11879867	"Margolis DJ, Knauss J, Bilker W."	Lancet. 2002 Feb 23;359(9307):675-7.	Lancet.  2002	PubMed	citation	PMID:11879867	pubmed	11879867	create date:2002/03/07 | first author:Margolis DJ
1207	Evan	1	1	1	1	1	0	0	Risk of mortality in a cohort of patients newly diagnosed with chronic atrial fibrillation.	/pubmed/11897013	"Ruigómez A, Johansson S, Wallander MA, García Rodríguez LA."	BMC Cardiovasc Disord. 2002;2:5. Epub 2002 Feb 26.	BMC Cardiovasc Disord.  2002	PubMed	citation	PMID:11897013 | PMCID:PMC99044	pubmed	11897013	create date:2002/03/19 | first author:Ruigómez A
1215	Dave	1	1	1	1	0	0	0	Epidemiology of fractures in England and Wales.	/pubmed/11728921	"van Staa TP, Dennison EM, Leufkens HG, Cooper C."	Bone. 2001 Dec;29(6):517-22.	Bone.  2001	PubMed	citation	PMID:11728921	pubmed	11728921	create date:2001/12/01 | first author:van Staa TP
1216	David	1	1	1	0	0	0	0	Antibiotic failure in the treatment of urinary tract infections in young women.	/pubmed/11733475	"Lawrenson RA, Logie JW."	J Antimicrob Chemother. 2001 Dec;48(6):895-901.	J Antimicrob Chemother.  2001	PubMed	citation	PMID:11733475	pubmed	11733475	create date:2001/12/06 | first author:Lawrenson RA
1217	Darren	0	NA	NA	NA	NA	NA	NA	Acetaminophen and the risk of renal and bladder cancer in the general practice research database.	/pubmed/11679798	"Kaye JA, Myers MW, Jick H."	Epidemiology. 2001 Nov;12(6):690-4.	Epidemiology.  2001	PubMed	citation	PMID:11679798	pubmed	11679798	create date:2001/10/27 | first author:Kaye JA
1221	Rosa	1	1	1	1	0	0	0	Risk of cataract in patients treated with statins.	/pubmed/11525705	"Schlienger RG, Haefeli WE, Jick H, Meier CR."	Arch Intern Med. 2001 Sep 10;161(16):2021-6.	Arch Intern Med.  2001	PubMed	citation	PMID:11525705	pubmed	11525705	create date:2001/09/26 | first author:Schlienger RG
1223	David	1	0	1	1	1	1	1	The excess cost of acute exacerbations of chronic bronchitis in patients aged 45 and older in England and Wales.	/pubmed/11705127	"McGuire A, Irwin DE, Fenn P, Gray A, Anderson P, Lovering A, MacGowan A."	Value Health. 2001 Sep-Oct;4(5):370-5.	Value Health.  2001	PubMed	citation	PMID:11705127	pubmed	11705127	create date:2001/11/14 | first author:McGuire A
1225	Dave	1	1	0	1	0	0	0	Patterns of prescribing of nutritional supplements in the United Kingdom.	/pubmed/11478831	"Gale CR, Edington J, Coles SJ, Martyn CN."	Clin Nutr. 2001 Aug;20(4):333-7.	Clin Nutr.  2001	PubMed	citation	PMID:11478831	pubmed	11478831	create date:2001/08/02 | first author:Gale CR
1227	Rosa	1	0	0	0	0	0	0	"Revitalizing the General Practice Research Database: plans, challenges, and opportunities."	/pubmed/11802580	"Wood L, Coulson R."	Pharmacoepidemiol Drug Saf. 2001 Aug-Sep;10(5):379-83.	Pharmacoepidemiol Drug Saf.  2001	PubMed	citation	PMID:11802580	pubmed	11802580	create date:2002/01/23 | first author:Wood L
1229	Darren	1	0	NA	NA	NA	NA	NA	Structural basis for thermostability in aporubredoxins from Pyrococcus furiosus and Clostridium pasteurianum.	/pubmed/11401576	"Zartler ER, Jenney FE Jr, Terrell M, Eidsness MK, Adams MW, Prestegard JH."	Biochemistry. 2001 Jun 19;40(24):7279-90.	Biochemistry.  2001	PubMed	citation	PMID:11401576	pubmed	11401576	create date:2001/06/13 | first author:Zartler ER
1231	Ivan	1	1	0	0	0	0	0	Public health impact of adverse bone effects of oral corticosteroids.	/pubmed/11422020	"van Staa TP, Abenhaim L, Cooper C, Zhang B, Leufkens HG."	Br J Clin Pharmacol. 2001 Jun;51(6):601-7.	Br J Clin Pharmacol.  2001	PubMed	citation	PMID:11422020 | PMCID:PMC2014495	pubmed	11422020	create date:2001/06/26 | first author:van Staa TP
1236	David	1	1	1	0	0	0	0	Postmenopausal estrogen replacement therapy and the risk of Alzheimer disease.	/pubmed/11255447	"Seshadri S, Zornberg GL, Derby LE, Myers MW, Jick H, Drachman DA."	Arch Neurol. 2001 Mar;58(3):435-40.	Arch Neurol.  2001	PubMed	citation	PMID:11255447	pubmed	11255447	create date:2001/03/20 | first author:Seshadri S
1244	Dave	1	0	NA	NA	NA	NA	NA	Epidemiologic assessment of the safety of conventional nonsteroidal anti-inflammatory drugs.	/pubmed/11173046	"Hernández-Díaz S, García-Rodríguez LA."	Am J Med. 2001 Feb 19;110 Suppl 3A:20S-7S. Review.	Am J Med.  2001	PubMed	citation	PMID:11173046	pubmed	11173046	create date:2001/02/15 | first author:Hernández-Díaz S
1245	Darren	1	1	1	0	0	0	0	Risk of upper gastrointestinal bleeding and perforation associated with low-dose aspirin as plain and enteric-coated formulations.	/pubmed/11228592	"de Abajo FJ, García Rodríguez LA."	BMC Clin Pharmacol. 2001;1:1. Epub 2001 Feb 13.	BMC Clin Pharmacol.  2001	PubMed	citation	PMID:11228592 | PMCID:PMC32172	pubmed	11228592	create date:2001/03/03 | first author:de Abajo FJ
1247	Dave	1	1	0	0	0	0	0	Reduced risk of colorectal cancer among long-term users of aspirin and nonaspirin nonsteroidal antiinflammatory drugs.	/pubmed/11138826	"García-Rodríguez LA, Huerta-Alvarez C."	Epidemiology. 2001 Jan;12(1):88-93.	Epidemiology.  2001	PubMed	citation	PMID:11138826	pubmed	11138826	create date:2001/01/04 | first author:García-Rodríguez LA
1250	David	1	0	1	1	1	1	1	Lower urinary tract symptoms suggestive of benign prostatic obstruction--Triumph: the role of general practice databases.	/pubmed/11275742	"Logie JW, Clifford GM, Farmer RD, Meesen BP."	Eur Urol. 2001;39 Suppl 3:42-7.	Eur Urol.  2001	PubMed	citation	PMID:11275742	pubmed	11275742	create date:2001/03/29 | first author:Logie JW
1251	Rosa	1	0	NA	NA	NA	NA	NA	Lower urinary tract symptoms suggestive of benign prostatic obstruction--Triumph: design and implementation.	/pubmed/11275740	Chapple CR.	Eur Urol. 2001;39 Suppl 3:31-6.	Eur Urol.  2001	PubMed	citation	PMID:11275740	pubmed	11275740	create date:2001/03/29 | first author:Chapple CR
1254	David	1	1	0	0	0	0	0	A UK general practice database study of prevalence and mortality of people with neural tube defects.	/pubmed/11128738	"Lawrenson R, Wyndaele JJ, Vlachonikolis I, Farmer C, Glickman S."	Clin Rehabil. 2000 Dec;14(6):627-30.	Clin Rehabil.  2000	PubMed	citation	PMID:11128738	pubmed	11128738	create date:2000/12/29 | first author:Lawrenson R
1256	Edmore	1	1	1	0	0	0	0	Patterns of prescription of PC4 by general practitioners in England and Wales.	/pubmed/11245551	"Ineichen B, Logie J, Rowlands S, Lawrenson R."	Eur J Contracept Reprod Health Care. 2000 Dec;5(4):241-7.	Eur J Contracept Reprod Health Care.  2000	PubMed	citation	PMID:11245551	pubmed	11245551	create date:2001/03/14 | first author:Ineichen B
1257	Edmore	1	1	0	0	0	0	0	Oral corticosteroids and fracture risk: relationship to daily and cumulative doses.	/pubmed/11136882	"van Staa TP, Leufkens HG, Abenhaim L, Zhang B, Cooper C."	Rheumatology (Oxford). 2000 Dec;39(12):1383-9.	Rheumatology (Oxford).  2000	PubMed	citation	PMID:11136882	pubmed	11136882	create date:2001/01/04 | first author:van Staa TP
1263	Rosa	1	1	0	0	0	0	0	Use of nonsteroidal anti-inflammatory drugs and risk of fractures.	/pubmed/11033453	"van Staa TP, Leufkens HG, Cooper C."	Bone. 2000 Oct;27(4):563-8.	Bone.  2000	PubMed	citation	PMID:11033453	pubmed	11033453	create date:2000/10/18 | first author:van Staa TP
1266	Ivan	1	1	1	0	0	0	0	Adult height and cryptogenic fibrosing alveolitis: a case-control study using the UK general practice research database.	/pubmed/10992540	"Hubbard R, Venn A."	Thorax. 2000 Oct;55(10):864-6.	Thorax.  2000	PubMed	citation	PMID:10992540 | PMCID:PMC1745612	pubmed	10992540	create date:2000/09/19 | first author:Hubbard R
1272	Edmore	1	1	1	0	0	0	0	Effect of 1995 pill scare on rates of venous thromboembolism among women taking combined oral contraceptives: analysis of general practice research database.	/pubmed/10948026	"Farmer RD, Williams TJ, Simpson EL, Nightingale AL."	BMJ. 2000 Aug 19-26;321(7259):477-9.	BMJ.  2000	PubMed	citation	PMID:10948026 | PMCID:PMC27461	pubmed	10948026	create date:2000/08/19 | first author:Farmer RD
1277	Edmore	1	1	1	0	0	0	0	Differential effects of aspirin and non-aspirin nonsteroidal antiinflammatory drugs in the primary prevention of myocardial infarction in postmenopausal women.	/pubmed/10874543	"García Rodríguez LA, Varas C, Patrono C."	Epidemiology. 2000 Jul;11(4):382-7.	Epidemiology.  2000	PubMed	citation	PMID:10874543	pubmed	10874543	create date:2000/06/30 | first author:García Rodríguez LA
1280	Rosa	1	1	1	1	0	0	0	HMG-CoA reductase inhibitors and the risk of fractures.	/pubmed/10866867	"Meier CR, Schlienger RG, Kraenzlin ME, Schlegel B, Jick H."	JAMA. 2000 Jun 28;283(24):3205-10.	JAMA.  2000	PubMed	citation	PMID:10866867	pubmed	10866867	create date:2000/06/24 | first author:Meier CR
1281	Darren	0	NA	NA	NA	NA	NA	NA	Multiple sclerosis and antecedent infections: a case-control study.	/pubmed/10881258	"Marrie RA, Wolfson C, Sturkenboom MC, Gout O, Heinzlef O, Roullet E, Abenhaim L."	Neurology. 2000 Jun 27;54(12):2307-10.	Neurology.  2000	PubMed	citation	PMID:10881258	pubmed	10881258	create date:2000/07/06 | first author:Marrie RA
1284	Edmore	1	1	1	0	0	0	0	Antihypertensive drugs and the risk of idiopathic aplastic anaemia.	/pubmed/10848725	"Myers MW, Vasilakis C, Kaufman MR, Jick H."	Br J Clin Pharmacol. 2000 Jun;49(6):604-8.	Br J Clin Pharmacol.  2000	PubMed	citation	PMID:10848725 | PMCID:PMC2015046	pubmed	10848725	create date:2000/06/10 | first author:Myers MW
1290	Rosa	1	1	0	0	0	0	0	The risk of acute pancreatitis associated with acid-suppressing drugs.	/pubmed/10792205	"Eland IA, Alvarez CH, Stricker BH, Rodríguez LA."	Br J Clin Pharmacol. 2000 May;49(5):473-8.	Br J Clin Pharmacol.  2000	PubMed	citation	PMID:10792205 | PMCID:PMC2014950	pubmed	10792205	create date:2000/05/03 | first author:Eland IA
1291	Rosa	1	1	0	0	0	0	0	Risk of cataract among users of intranasal corticosteroids.	/pubmed/10808171	"Derby L, Maier WC."	J Allergy Clin Immunol. 2000 May;105(5):912-6.	J Allergy Clin Immunol.  2000	PubMed	citation	PMID:10808171	pubmed	10808171	create date:2000/05/16 | first author:Derby L
1295	Darren	1	1	0	0	0	0	0	Lung cancer and cryptogenic fibrosing alveolitis. A population-based cohort study.	/pubmed/10619790	"Hubbard R, Venn A, Lewis S, Britton J."	Am J Respir Crit Care Med. 2000 Jan;161(1):5-8.	Am J Respir Crit Care Med.  2000	PubMed	citation	PMID:10619790	pubmed	10619790	create date:2000/01/05 | first author:Hubbard R
1297	Dave	1	1	0	0	0	0	0	How do symptoms indicative of BPH progress in real life practice? The UK experience.	/pubmed/11111208	"Clifford GM, Logie J, Farmer RD."	Eur Urol. 2000;38 Suppl 1:48-53. Review.	Eur Urol.  2000	PubMed	citation	PMID:11111208	pubmed	11111208	create date:2000/12/09 | first author:Clifford GM
1299	Dave	1	1	0	1	1	0	0	A cohort study on the risk of acute liver injury among users of ketoconazole and other antifungal drugs.	/pubmed/10594489	"García Rodríguez LA, Duque A, Castellsague J, Pérez-Gutthann S, Stricker BH."	Br J Clin Pharmacol. 1999 Dec;48(6):847-52.	Br J Clin Pharmacol.  1999	PubMed	citation	PMID:10594489 | PMCID:PMC2014312	pubmed	10594489	create date:1999/12/14 | first author:García Rodríguez LA
1303	David	1	1	1	0	0	0	0	Association between selective serotonin reuptake inhibitors and upper gastrointestinal bleeding: population based case-control study.	/pubmed/10531103	"de Abajo FJ, Rodríguez LA, Montero D."	BMJ. 1999 Oct 23;319(7217):1106-9.	BMJ.  1999	PubMed	citation	PMID:10531103 | PMCID:PMC28262	pubmed	10531103	create date:1999/10/26 | first author:de Abajo FJ
1306	Dave	1	1	0	1	0	0	0	Should the corticosteroid to bronchodilator ratio be promoted as a quality prescribing marker?	/pubmed/10557120	"Frischer M, Heatlie H, Chapman S, Norwood J, Bashford J, Millson D."	Public Health. 1999 Sep;113(5):247-50.	Public Health.  1999	PubMed	citation	PMID:10557120	pubmed	10557120	create date:1999/11/11 | first author:Frischer M
1312	Darren	1	1	0	1	0	0	0	"Use of dexfenfluramine, fenfluramine and phentermine and the risk of stroke."	/pubmed/10336582	"Derby LE, Myers MW, Jick H."	Br J Clin Pharmacol. 1999 May;47(5):565-9.	Br J Clin Pharmacol.  1999	PubMed	citation	PMID:10336582 | PMCID:PMC2014183	pubmed	10336582	create date:1999/05/21 | first author:Derby LE
1313	David	1	1	0	0	0	0	0	Secondary prevention of upper gastrointestinal bleeding associated with maintenance acid-suppressing treatment in patients with peptic ulcer bleed.	/pubmed/10230829	"García Rodríguez LA, Ruigómez A."	Epidemiology. 1999 May;10(3):228-32.	Epidemiology.  1999	PubMed	citation	PMID:10230829	pubmed	10230829	create date:1999/05/07 | first author:García Rodríguez LA
1323	Dave	0	1	NA	NA	NA	NA	NA	Postmenopausal estrogen replacement therapy and the risk of developing systemic lupus erythematosus or discoid lupus.	/pubmed/9712093	"Meier CR, Sturkenboom MC, Cohen AS, Jick H."	J Rheumatol. 1998 Aug;25(8):1515-9.	J Rheumatol.  1998	PubMed	citation	PMID:9712093	pubmed	9712093	create date:1998/08/26 | first author:Meier CR
1324	Rosa	1	1	0	0	0	0	0	Mortality in people taking selegiline: observational study.	/pubmed/9677215	"Thorogood M, Armstrong B, Nichols T, Hollowell J."	BMJ. 1998 Jul 25;317(7153):252-4.	BMJ.  1998	PubMed	citation	PMID:9677215 | PMCID:PMC28616	pubmed	9677215	create date:1998/07/24 | first author:Thorogood M
1326	David	1	1	0	0	0	0	0	Presence of diabetes related complication at the time of NIDDM diagnosis: an important prognostic factor.	/pubmed/9744675	"Ruigómez A, García Rodríguez LA."	Eur J Epidemiol. 1998 Jul;14(5):439-45.	Eur J Epidemiol.  1998	PubMed	citation	PMID:9744675	pubmed	9744675	create date:1998/09/23 | first author:Ruigómez A
1330	David	1	0	1	1	1	1	1	"YakA, a protein kinase required for the transition from growth to development in Dictyostelium."	/pubmed/9584128	"Souza GM, Lu S, Kuspa A."	Development. 1998 Jun;125(12):2291-302.	Development.  1998	PubMed	citation	PMID:9584128	pubmed	9584128	create date:1998/05/19 | first author:Souza GM
1331	Ivan	1	0	0	0	0	0	0	The General Practice Research Database. Scientific and Ethical Advisory Group.	/pubmed/9709463	"Lawson DH, Sherman V, Hollowell J."	QJM. 1998 Jun;91(6):445-52.	QJM.  1998	PubMed	citation	PMID:9709463	pubmed	9709463	create date:1998/08/26 | first author:Lawson DH
1333	Darren	1	0	NA	NA	NA	NA	NA	Use of the UK General Practice Research Database for pharmacoepidemiology.	/pubmed/9643612	"García Rodríguez LA, Pérez Gutthann S."	Br J Clin Pharmacol. 1998 May;45(5):419-25.	Br J Clin Pharmacol.  1998	PubMed	citation	PMID:9643612 | PMCID:PMC1873548	pubmed	9643612	create date:1998/06/27 | first author:García Rodríguez LA
1335	Dave	1	0	NA	NA	NA	NA	NA	Appendectomy protects against ulcerative colitis.	/pubmed/9504292	"Derby LE, Jick H."	Epidemiology. 1998 Mar;9(2):205-7.	Epidemiology.  1998	PubMed	citation	PMID:9504292	pubmed	9504292	create date:1998/03/21 | first author:Derby LE
1337	Edmore	1	1	1	1	1	0	0	A study of the relation of exposure to quinolones and suicidal behaviour.	/pubmed/9489598	"Jick SS, Vasilakis C, Martinez C, Jick H."	Br J Clin Pharmacol. 1998 Jan;45(1):77-81.	Br J Clin Pharmacol.  1998	PubMed	citation	PMID:9489598 | PMCID:PMC1873988	pubmed	9489598	create date:1998/03/07 | first author:Jick SS
1338	Evan	1	1	0	0	0	0	0	Use of cyclical etidronate and prevention of non-vertebral fractures.	/pubmed/9487256	"van Staa TP, Abenhaim L, Cooper C."	Br J Rheumatol. 1998 Jan;37(1):87-94.	Br J Rheumatol.  1998	PubMed	citation	PMID:9487256	pubmed	9487256	create date:1998/03/06 | first author:van Staa TP
1347	Ivan	1	1	1	0	0	0	0	Hormone replacement therapy and risk of venous thromboembolism: population based case-control study.	/pubmed/9081000	"Pérez Gutthann S, García Rodríguez LA, Castellsague J, Duque Oliart A."	BMJ. 1997 Mar 15;314(7083):796-800.	BMJ.  1997	PubMed	citation	PMID:9081000 | PMCID:PMC2126205	pubmed	9081000	create date:1997/03/15 | first author:Pérez Gutthann S
1348	Edmore	1	1	0	0	0	0	0	Calcium-channel blockers and risk of cancer.	/pubmed/9048789	"Jick H, Jick S, Derby LE, Vasilakis C, Myers MW, Meier CR."	Lancet. 1997 Feb 22;349(9051):525-8.	Lancet.  1997	PubMed	citation	PMID:9048789	pubmed	9048789	create date:1997/02/22 | first author:Jick H
1350	Ivan	1	0	0	0	0	0	0	Novel drought-inducible genes in the highly drought-tolerant cowpea: cloning of cDNAs and analysis of the expression of the corresponding genes.	/pubmed/9032963	"Iuchi S, Yamaguchi-Shinozaki K, Urao T, Terao T, Shinozaki K."	Plant Cell Physiol. 1996 Dec;37(8):1073-82.	Plant Cell Physiol.  1996	PubMed	citation	PMID:9032963	pubmed	9032963	create date:1996/12/01 | first author:Iuchi S
1351	Darren	1	1	1	0	0	0	0	Sudden unexplained death among subjects with refractory epilepsy.	/pubmed/8822690	"Derby LE, Tennis P, Jick H."	Epilepsia. 1996 Oct;37(10):931-5.	Epilepsia.  1996	PubMed	citation	PMID:8822690	pubmed	8822690	create date:1996/10/01 | first author:Derby LE
1356	Dave	1	0	NA	NA	NA	NA	NA	Identification of two novel Dictyostelium discoideum cysteine proteinases that carry N-acetylglucosamine-1-P-modification.	/pubmed/7499424	"Souza GM, Hirai J, Mehta DP, Freeze HH."	J Biol Chem. 1995 Dec 1;270(48):28938-45.	J Biol Chem.  1995	PubMed	citation	PMID:7499424	pubmed	7499424	create date:1995/12/01 | first author:Souza GM
1359	Ivan	1	0	0	0	0	0	0	Renal artery duplex ultrasonography: a reliable new screening test for functionally significant renal artery stenosis.	/pubmed/2663262	"Hawkins PG, McKnoulty LM, Gordon RD, Klemm SA, Tunny TJ."	Clin Exp Pharmacol Physiol. 1989 Apr;16(4):293-7.	Clin Exp Pharmacol Physiol.  1989	PubMed	citation	PMID:2663262	pubmed	2663262	create date:1989/04/01 | first author:Hawkins PG
